NDB_No,Seq,Amount,Msre_Desc,Gm_Wgt,Num_Data_Pts,Std_Dev
12137,2,1,oz,28.35,nan,nan
12138,1,1,cup,144,nan,nan
12138,2,1,oz,28.35,nan,nan
12140,1,1,oz,28.35,nan,nan
12141,1,1,cup,132,nan,nan
12142,1,1,"cup, chopped",109,24,6.18
12142,2,1,"cup, halves",99,18,4.19
12142,3,1,oz (19 halves),28.35,nan,nan
12143,1,1,oz,28.35,nan,nan
12144,1,1,cup,110,nan,nan
12144,2,1,oz (15 halves),28.35,nan,nan
12145,1,1,cup,120,nan,nan
12145,2,1,oz (15 kernels),28.35,nan,nan
12147,1,1,cup,135,24,4.61
12147,2,1,oz (167 kernels),28.35,nan,nan
12147,3,10,nuts,1.70,nan,nan
12149,1,1,oz,28.35,nan,nan
12149,2,10,nuts,1,nan,nan
12151,1,1,cup,123,nan,nan
12151,2,1,oz (49 kernels),28.35,nan,nan
12151,3,1,kernel,0.70,nan,nan
12152,1,1,cup,123,24,8.47
12152,2,1,oz (49 kernels),28.35,nan,nan
12152,3,1,kernel,0.70,82,0.14
12154,1,1,"cup, chopped",125,nan,nan
12154,2,1,tbsp,7.80,nan,nan
12154,3,1,oz,28.35,nan,nan
12155,1,1,"cup, chopped",117,12,nan
12155,2,1,"cup, ground",80,nan,nan
12155,3,1,"cup, in shell, edible yield (7 nuts)",28,nan,nan
12155,4,1,cup shelled (50 halves),100,nan,nan
12155,5,1,cup pieces or chips,120,nan,nan
12155,6,1,oz (14 halves),28.35,nan,nan
12156,1,1,oz,28,1,nan
12157,1,1,oz,28,1,nan
12158,1,1,oz,28.35,nan,nan
12160,1,1,cup,149,nan,nan
12160,2,1,tbsp,10,nan,nan
12163,1,1,cup,64,nan,nan
12163,2,1,oz (85 seeds),28.35,nan,nan
12166,1,1,tbsp,15,nan,nan
12166,2,1,oz,28.35,nan,nan
12167,1,1,cup,143,nan,nan
12167,2,1,oz,28.35,nan,nan
12167,3,10,kernels,84,nan,nan
12169,1,1,tbsp,16,nan,nan
12170,1,1,oz,28.35,nan,nan
12171,1,1,tbsp,14,nan,nan
12171,2,1,oz,28.35,nan,nan
12174,1,1,cup,108,nan,nan
12174,2,1,oz,28.35,nan,nan
12175,1,1,cup,155,nan,nan
12175,2,1,oz,28.35,nan,nan
12176,1,1,cup,240,nan,nan
12176,2,1,tbsp,15,nan,nan
12177,1,1,oz,28.35,nan,nan
12179,1,1,"cup, shredded",93,nan,nan
12179,2,1,package (7 oz),199,nan,nan
12193,1,1,cup,74,nan,nan
12193,2,1,oz,28.35,nan,nan
12195,1,1,tbsp,16,nan,nan
12195,2,1,cup,250,nan,nan
12198,1,1,tbsp,15,nan,nan
12198,2,1,oz,28.35,nan,nan
12200,1,1,oz,28.35,nan,nan
12201,1,1,cup,150,nan,nan
12201,2,1,tbsp,8,nan,nan
12201,3,1,tsp,2.70,nan,nan
12202,1,1,oz,28.35,nan,nan
12203,1,1,oz,28.35,nan,nan
12204,1,1,oz,28.35,nan,nan
12205,1,1,oz,28.35,nan,nan
12206,1,1,cup whole kernels,144,nan,nan
12206,2,1,oz,28.35,nan,nan
12220,1,1,"tbsp, whole",10.30,6,nan
12220,2,1,"cup, whole",168,9,nan
12220,3,1,"tbsp, ground",7,6,nan
12220,4,1,"tsp, whole",3.40,nan,nan
12220,5,1,"tsp, ground",2.50,nan,nan
12516,1,1,cup,118,nan,nan
12516,2,1,oz,28.35,nan,nan
12529,1,1,cup,128,nan,nan
12529,2,1,oz,28.35,nan,nan
12536,1,1,cup,128,nan,nan
12536,2,1,oz,28.35,nan,nan
12536,3,1,package (1.875 oz) yields,27,1,nan
12537,1,1,cup,128,nan,nan
12537,2,1,oz,28.35,nan,nan
12538,1,1,cup,135,nan,nan
12538,2,1,oz,28.35,nan,nan
12539,1,1,cup,134,nan,nan
12539,2,1,oz,28.35,nan,nan
12540,1,1,tbsp,16,9,0.98
12540,2,1,oz,28.35,nan,nan
12563,1,1,cup whole kernels,138,nan,nan
12563,2,1,oz (22 whole kernels),28.35,nan,nan
12565,1,1,cup whole kernels,157,nan,nan
12565,2,1,oz (22 whole kernels),28.35,nan,nan
12567,1,1,oz (28 almonds),28,1,nan
12585,1,1,"cup, halves and whole",137,nan,nan
12585,2,1,oz,28.35,nan,nan
12586,1,1,"cup, whole",129,24,6.82
12586,2,1,"cup, halves and pieces",129,21,5.86
12586,3,1,oz (18 kernels),28.35,nan,nan
12588,1,1,tbsp,16,nan,nan
12588,2,1,oz,28.35,nan,nan
12632,1,1,"cup, whole or halves",132,24,5.77
12632,2,1,oz (10-12 kernels),28.35,nan,nan
12635,1,1,cup,137,nan,nan
12635,2,1,oz,28.35,nan,nan
12637,1,1,cup,134,10,4.98
12637,2,1,oz,28.35,nan,nan
12637,3,10,"nuts, assorted",14,nan,nan
12638,1,1,cup,144,nan,nan
12638,2,1,oz,28.35,nan,nan
12643,1,1,oz,28.35,nan,nan
12644,1,1,cup,110,nan,nan
12644,2,1,oz (15 halves),28.35,nan,nan
12652,1,1,cup,123,24,8.47
12652,2,1,oz (49 kernels),28.35,nan,nan
12652,3,1,kernel,0.70,82,0.14
12663,1,1,cup,64,nan,nan
12663,2,1,oz (85 seeds),28.35,nan,nan
12665,1,1,cup whole kernels,157,nan,nan
12665,2,1,oz (22 whole kernels),28.35,nan,nan
12695,1,1,tbsp,16,nan,nan
12695,2,1,cup,250,nan,nan
12698,1,1,tbsp,15,nan,nan
12737,1,1,oz,28.35,0,nan
12738,1,1,oz,28.35,1,nan
13000,1,4,oz,113,nan,nan
13000,2,1,steak,214,212,nan
13001,1,1,oz,28.35,nan,nan
13001,2,1,lb,453.6,nan,nan
13002,1,1,oz,28.35,nan,nan
13002,2,1,lb,453.6,nan,nan
13019,1,1,oz,28.35,nan,nan
13019,2,4,oz,113,nan,nan
13020,1,1,oz,28.35,nan,nan
13020,2,3,oz,85,nan,nan
13023,1,4,oz,113,nan,nan
13023,2,1,lb,453.6,nan,nan
13047,1,4,oz,113,nan,nan
13047,2,1,serving,85,nan,nan
13055,1,3,oz,85,nan,nan
13055,2,1,steak,350,10,nan
13065,1,1,oz,28.35,nan,nan
13065,2,4,oz,113,nan,nan
13065,3,1,steak,202,10,nan
13066,1,3,oz,85,nan,nan
13066,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",262,nan,nan
13067,1,3,oz,85,nan,nan
13067,2,1,steak (yield from 483 g raw meat),387,10,nan
13068,1,4,oz,113,nan,nan
13068,2,1,steak,202,10,nan
13069,1,3,oz,85,nan,nan
13069,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",246,nan,nan
13070,1,3,oz,85,nan,nan
13070,2,1,steak,387,10,nan
13095,1,1,oz,28.35,nan,nan
13095,2,1,lb,453.6,nan,nan
13096,1,3,oz,85,nan,nan
13096,2,1,steak (yield from 297 g raw meat),236,10,nan
13097,1,1,oz,28.35,nan,nan
13097,2,1,lb,453.6,nan,nan
13098,1,3,oz,85,nan,nan
13098,2,1,steak (yield from 297g raw meat),236,10,nan
13147,1,4,oz,113,nan,nan
13147,2,1,lb,453.6,nan,nan
13148,1,3,oz,85,nan,nan
13148,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",225,nan,nan
13149,1,4,oz,113,nan,nan
13149,2,1,lb,453.6,nan,nan
13150,1,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",121,nan,nan
13150,2,3,oz,85,nan,nan
13156,1,3,oz,85,nan,nan
13156,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",285,nan,nan
13158,1,3,oz,85,nan,nan
13158,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",282,nan,nan
13165,1,3,oz,85,nan,nan
13165,2,1,steak (Yield from 448 g raw meat),293,10,nan
13227,1,1,oz,28.35,nan,nan
13227,2,1,lb,453.6,nan,nan
13228,1,3,oz,85,nan,nan
13228,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",170,nan,nan
13231,1,4,oz,113,nan,nan
13231,2,1,steak,539,24,29.84
13232,1,3,oz,85,nan,nan
13232,2,1,steak,417,24,30.68
13235,1,4,oz,113,nan,nan
13235,2,1,steak,461,24,30.17
13236,1,3,oz,85,1,nan
13236,2,1,steak,360,24,28.85
13284,1,4,oz,113,nan,nan
13285,1,3,oz,85,nan,nan
13285,2,1,roast,647,11,103.20
13293,1,4,oz,113,nan,nan
13293,2,1,steak,679,11,nan
13293,3,1,roast,960,11,nan
13294,1,4,oz,113,nan,nan
13294,2,1,steak,648,7,nan
13294,3,1,roast,949,7,nan
13317,1,3,oz,85,nan,nan
13317,2,1,"unit, cooked (yield from 1 lb raw meat)",313,nan,nan
13318,1,1,oz,28.35,nan,nan
13318,2,4,oz,113,nan,nan
13319,1,3,oz,85,nan,nan
13319,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",351,nan,nan
13320,1,3,oz,85,nan,nan
13320,2,1,"piece, cooked, excluding refuse",391,1,nan
13321,1,1,oz,28.35,nan,nan
13321,2,4,oz,113,nan,nan
13322,1,3,oz,85,nan,nan
13323,1,1,oz,28.35,nan,nan
13323,2,4,oz,113,nan,nan
13324,1,3,oz,85,nan,nan
13325,1,4,oz,113,nan,nan
13326,1,3,oz,85,nan,12.55
13326,2,1,slice,68,14,nan
13327,1,3,oz,85,nan,nan
13327,2,1,slice,81,15,nan
13328,1,1,oz,28.35,nan,nan
13328,2,4,oz,113,nan,nan
13329,1,3,oz,85,nan,nan
13329,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",303,nan,nan
13330,1,1,oz,28.35,nan,nan
13330,2,8,oz,227,nan,nan
13331,1,1,oz,28.35,nan,nan
13331,2,4,oz,113,nan,nan
13332,1,3,oz,85,nan,nan
13332,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",222,nan,nan
13333,1,1,oz,28.35,nan,nan
13333,2,4,oz,113,nan,nan
13334,1,3,oz,85,nan,nan
13334,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",308,nan,nan
13335,1,1,oz,28.35,nan,nan
13335,2,4,oz,113,nan,nan
13337,1,1,oz,28.35,nan,nan
13337,2,4,oz,113,nan,nan
13338,1,3,oz,85,nan,nan
13338,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",381,nan,nan
13339,1,1,oz,28.35,nan,nan
13339,2,4,oz,113,nan,nan
13340,1,3,oz,85,nan,nan
13341,1,1,oz,28.35,nan,nan
13341,2,4,oz,113,nan,nan
13342,1,4,oz,113,nan,nan
13342,2,1,steak,56,nan,nan
13342,3,1,package,396,nan,nan
13343,1,3,oz,85,nan,nan
13343,2,1,steak,293,10,nan
13344,1,3,slices,68,nan,nan
13344,2,1,"package (net weight, 12 oz)",340,nan,nan
13345,1,3,slices,34,nan,nan
13345,2,1,"package, cooked (yield from 12 oz raw product)",170,nan,nan
13346,1,1,oz,28.35,nan,nan
13346,2,1,lb,453.6,nan,nan
13347,1,3,oz,85,nan,nan
13347,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",320,nan,nan
13348,1,1,oz,28.35,nan,nan
13348,2,1,slice (3/4 oz),21,nan,nan
13349,1,4,oz,113,nan,nan
13349,2,1,steak,732,4,nan
13349,3,1,roast,977,4,nan
13350,1,10,slices,28,1,nan
13351,1,3,oz,85,nan,nan
13351,2,1,steak,353,26,74.70
13352,1,3,oz,85,nan,nan
13352,2,1,steak,356,17,74.20
13353,1,1,"slice (1 oz) (4"" x 4"" x 3/32"" thick)",28,nan,nan
13354,1,3,oz,85,nan,nan
13354,2,1,steak,349,9,80.30
13355,1,1,"package, 2.5 oz",71,1,nan
13355,2,1,slice (1 oz),28,nan,nan
13356,1,4,oz,113,nan,nan
13356,2,1,steak,473,26,nan
13357,1,1,sausage,43,nan,nan
13357,2,1,oz,28.35,nan,nan
13358,1,1,slice (1 oz),28,nan,nan
13359,1,4,oz,113,nan,nan
13359,2,1,steak,483,17,nan
13361,1,3,oz,85,nan,nan
13362,1,3,oz,85,nan,nan
13363,1,3,oz,85,nan,nan
13364,1,3,oz,85,nan,nan
13365,1,3,oz,85,nan,nan
13366,1,3,oz,85,nan,nan
13367,1,3,oz,85,nan,nan
13367,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",314,nan,nan
13368,1,3,oz,85,nan,nan
13368,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",264,nan,nan
13369,1,3,oz,85,nan,nan
13369,2,1,steak (Yield from 418 g raw meat),270,20,nan
13370,1,3,oz,85,nan,nan
13370,2,1,steak (yield from 418g raw meat),270,20,nan
13371,1,3,oz,85,nan,nan
13371,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",314,nan,nan
13372,1,3,oz,85,nan,nan
13372,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",232,nan,nan
13373,1,3,oz,85,nan,nan
13373,2,1,roast (yield from 1601 g raw meat),1166,20,nan
13375,1,3,oz,85,nan,nan
13375,2,1,roast (yield from 1675 g raw meat),1236,10,nan
13377,1,3,oz,85,nan,nan
13377,2,1,roast (yield from 1528g raw meat),1095,10,nan
13378,1,3,oz,85,nan,nan
13378,2,1,roast (yield from 1675 g raw meat),1236,10,nan
13379,1,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",235,nan,nan
13379,2,3,oz,85,nan,nan
13380,1,3,oz,85,nan,nan
13380,2,1,roast,658,7,113.90
13381,1,3,oz,85,nan,nan
13381,2,1,roast,629,4,94.10
13382,1,3,oz,85,nan,nan
13382,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",191,nan,nan
13383,1,3,oz,85,nan,nan
13383,2,1,roast,658,7,113.90
13384,1,3,oz,85,nan,nan
13384,2,1,roast,629,4,94.10
13386,1,3,oz,85,nan,nan
13386,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",290,nan,nan
13387,1,3,oz,85,nan,nan
13387,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",286,nan,nan
13388,1,3,oz,85,nan,nan
13388,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",214,nan,nan
13389,1,3,oz,85,nan,nan
13389,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",207,nan,nan
13390,1,3,oz,85,nan,nan
13390,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",217,nan,nan
13391,1,3,oz,85,nan,nan
13391,2,1,steak (yield from 233 g raw meat),233,20,nan
13392,1,3,oz,85,nan,nan
13392,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",272,nan,nan
13393,1,3,oz,85,nan,nan
13393,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",265,nan,nan
13394,1,3,oz,85,nan,nan
13394,2,1,steak (yield from 296 g raw meat),233,20,nan
13395,1,3,oz,85,nan,nan
13395,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",220,nan,nan
13396,1,3,oz,85,nan,nan
13396,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",220,nan,nan
13398,1,3,oz,85,nan,nan
13398,2,1,steak (yield from 290 g raw meat),185,20,nan
13399,1,3,oz,85,nan,nan
13399,2,1,roast (yield from 600 g raw meat),489,20,nan
13401,1,3,oz,85,nan,nan
13401,2,1,steak (yield from 299 g raw meat),191,10,nan
13402,1,3,oz,85,nan,nan
13402,2,1,roast (yield from 627 g raw meat),515,10,nan
13404,1,3,oz,85,nan,nan
13404,2,1,steak (yield from 281 g raw meat),179,10,nan
13405,1,3,oz,85,nan,nan
13405,2,1,roast (yield from 572 g raw meat),464,10,nan
13407,1,3,oz,85,nan,nan
13407,2,1,steak (yield from 290 g raw meat),185,20,nan
13408,1,3,oz,85,nan,nan
13408,2,1,roast (yield from 600 g raw meat),489,20,nan
13410,1,3,oz,85,nan,nan
13410,2,1,steak (yield from 299 g raw meat),191,10,nan
13411,1,3,oz,85,nan,nan
13411,2,1,roast (yield from 627 g raw meat),515,10,nan
13413,1,3,oz,85,nan,nan
13413,2,1,steak (yield from 281 g raw meat),179,10,nan
13414,1,3,oz,85,nan,nan
13414,2,1,roast (yield from 572 g raw meat),464,10,nan
13415,1,3,oz,85,nan,nan
13415,2,1,roast (yield from 436 g raw meat),346,20,nan
13415,3,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",333,nan,nan
13416,1,3,oz,85,nan,nan
13416,2,1,roast (yield from 445 g raw meat),355,10,nan
13417,1,3,oz,85,nan,nan
13417,2,1,roast (yield from 426 g raw meat),337,10,nan
13418,1,3,oz,85,nan,nan
13418,2,1,roast (yield from 436 g raw meat),346,20,nan
13418,3,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",330,nan,nan
13419,1,3,oz,85,nan,nan
13419,2,1,roast (yield from 445 g raw meat),355,10,nan
13419,3,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",331,nan,nan
13420,1,3,oz,85,nan,nan
13420,2,1,roast (yield from 426 g raw meat),337,10,nan
13420,3,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",296,nan,nan
13421,1,3,oz,85,nan,nan
13421,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",330,nan,nan
13422,1,3,oz,85,nan,nan
13422,2,1,roast (yield from 1405 g raw meat),1138,10,nan
13423,1,3,oz,85,nan,nan
13423,2,1,roast (yield from 1388 g raw meat),1141,10,nan
13424,1,3,oz,85,nan,nan
13424,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",320,nan,nan
13425,1,3,oz,85,nan,nan
13425,2,1,roast (yield from 1405 g raw meat),1138,10,nan
13426,1,3,oz,85,nan,nan
13426,2,1,roast (yield from 1388 g raw meat),1141,10,nan
13428,1,3,oz,85,nan,nan
13428,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",267,nan,nan
13430,1,3,oz,85,nan,nan
13430,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",267,nan,nan
13432,1,3,oz,85,nan,nan
13432,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",267,nan,nan
13436,1,3,oz,85,nan,nan
13436,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",261,nan,nan
13438,1,3,oz,85,nan,nan
13438,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",261,nan,nan
13439,1,3,oz,85,nan,nan
13439,2,1,steak,117,20,nan
13440,1,3,oz,85,nan,nan
13440,2,1,steak (yield from 161 g raw meat),126,10,nan
13441,1,3,oz,85,nan,nan
13441,2,1,steak (yield from 136 g raw meat),108,10,nan
13442,1,3,oz,85,nan,nan
13442,2,1,steak,119,36,18.64
13443,1,3,oz,85,nan,nan
13443,2,1,steak,121,24,17.37
13444,1,3,oz,85,nan,nan
13444,2,1,steak,117,12,20.84
13445,1,3,oz,85,nan,nan
13445,2,1,steak,119,36,18.64
13446,1,3,oz,85,nan,nan
13446,2,1,steak (yield from 203 g raw meat),164,10,nan
13447,1,3,oz,85,nan,nan
13447,2,1,steak (yield from 186 g raw meat),150,10,nan
13448,1,3,oz,85,nan,nan
13448,2,1,"steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 223 g)",150,nan,nan
13449,1,3,oz,85,nan,nan
13449,2,1,steak (yield from 203 g raw meat),164,10,nan
13450,1,3,oz,85,nan,nan
13450,2,1,steak (yield from 186 g raw meat),150,10,nan
13451,1,3,oz,85,nan,nan
13451,2,1,steak (yield from 518 g raw meat),384,20,nan
13452,1,3,oz,85,nan,nan
13452,2,1,steak (yield from 532 g raw meat),393,10,nan
13453,1,3,oz,85,nan,nan
13453,2,1,steak (yield from 505 g raw meat),375,10,nan
13454,1,3,oz,85,nan,nan
13454,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",292,nan,nan
13455,1,3,oz,85,nan,nan
13455,2,1,steak (yield from 532 g raw meat),393,10,nan
13456,1,3,oz,85,nan,nan
13456,2,1,steak (yield from 505 g raw meat),375,10,nan
13459,1,3,oz,85,nan,nan
13459,2,1,lb,453.6,nan,nan
13460,1,3,oz,85,nan,nan
13460,2,1,lb,453.6,nan,nan
13463,1,3,oz ( 1serving ),85,nan,nan
13463,2,1,lb,453.6,nan,nan
13464,1,4,oz,113,nan,nan
13464,2,1,steak,534,36,30.73
13465,1,3,oz,85,nan,nan
13465,2,1,steak,421,36,31.38
13466,1,3,oz,85,nan,nan
13466,2,1,lb,453.6,nan,nan
13467,1,3,oz,85,nan,nan
13467,2,1,serving,85,nan,nan
13467,3,1,"piece, cooked, excluding refuse",266,1,nan
13468,1,4,oz,113,nan,nan
13468,2,1,steak,526,12,32.61
13469,1,3,oz,85,nan,nan
13469,2,1,steak,426,12,33.68
13470,1,3,oz,85,nan,nan
13470,2,1,serving,85,nan,nan
13470,3,1,"piece, cooked, excluding refuse",256,1,nan
13473,1,3,oz,85,nan,nan
13473,2,1,lb,453.6,nan,nan
13474,1,3,oz,85,nan,nan
13474,2,1,lb,453.6,nan,nan
13477,1,3,oz,85,nan,nan
13477,2,1,lb,453.6,nan,nan
13478,1,4,oz,113,nan,nan
13478,2,1,steak,460,36,31.97
13479,1,3,oz,85,nan,nan
13479,2,1,steak,363,36,28.19
13481,1,3,oz,85,nan,nan
13481,2,1,serving,85,nan,nan
13481,3,1,"piece, cooked, excluding refuse",271,1,nan
13482,1,4,oz,113,nan,nan
13482,2,1,steak,458,12,36.71
13483,1,3,oz,85,nan,nan
13483,2,1,steak,368,12,27.39
13484,1,3,oz,85,nan,nan
13484,2,1,serving,85,nan,nan
13484,3,1,"piece, cooked, excluding refuse",264,1,nan
13485,1,3,oz,85,nan,nan
13485,2,1,steak,247,10,nan
13486,1,4,oz,113,nan,nan
13486,2,1,roast,1289,20,nan
13487,1,4,oz,113,nan,nan
13487,2,1,roast,1392,10,nan
13488,1,4,oz,113,nan,nan
13488,2,1,roast,1187,10,nan
13490,1,3,oz,85,nan,nan
13490,2,1,steak,231,10,nan
13491,1,3,oz,85,nan,nan
13491,2,1,steak,277,20,nan
13492,1,3,oz,85,nan,nan
13492,2,1,steak,284,10,nan
13493,1,3,oz,85,nan,nan
13493,2,1,steak,269,10,nan
13494,1,3,oz,85,1,nan
13494,2,1,portion (yield from 1/2 lb raw meat ),139,18,4.94
13495,1,3,oz,85,1,nan
13495,2,1,loaf ( yield from 1 lb raw meat ),284,6,4.01
13496,1,3,oz,85,1,nan
13496,2,1,patty,77,18,3.23
13497,1,3,oz,85,1,nan
13497,2,1,patty,70,42,2.94
13498,1,4,oz,113,nan,nan
13498,2,1,oz,28.35,1,nan
13499,1,4,oz,113,nan,nan
13499,2,1,steak,458,9,nan
13500,1,3,oz,85,nan,nan
13500,2,1,steak,186,25,28.10
13501,1,3,oz,85,nan,nan
13501,2,1,steak,177,17,27.70
13502,1,3,oz,85,nan,nan
13502,2,1,steak,199,8,27.30
13519,1,4,oz,113,nan,nan
13519,2,1,steak,1438,36,397
13520,1,4,oz,113,nan,nan
13520,2,1,steak,1432,24,409
13523,1,4,oz,113,nan,nan
13523,2,1,steak,1446,12,388
13595,1,4,oz,113,nan,nan
13595,2,1,piece,1855,36,369
13596,1,4,oz,113,nan,nan
13596,2,1,piece,1780,24,251
13597,1,4,oz,113,nan,nan
13597,2,1,piece,1967,12,514
13598,1,3,oz,85,nan,nan
13598,2,1,steak,186,25,28.10
13647,1,4,oz,113,nan,nan
13647,2,1,steak,1027,72,269
13647,3,1,roast,1316,70,296
13648,1,4,oz,113,nan,nan
13649,1,4,oz,113,nan,nan
13649,2,1,steak,1106,24,318
13649,3,1,roast,1320,24,268
13650,1,3,oz,85,nan,nan
13650,2,1,steak,177,17,27.70
13786,1,4,oz,113,nan,nan
13786,2,1,roast,723,1,nan
13788,1,4,oz,113,nan,nan
13788,2,1,roast,698,1,nan
13791,1,4,oz,113,nan,nan
13791,2,1,roast,761,1,nan
13795,1,4,oz,113,nan,nan
13796,1,3,oz,85,nan,nan
13797,1,4,oz,113,nan,nan
13798,1,3,oz,85,nan,nan
13799,1,4,oz,113,nan,nan
13800,1,3,oz,85,nan,nan
13803,1,4,oz,113,nan,nan
13803,2,1,lb,453.6,nan,nan
13804,1,3,oz,85,nan,nan
13804,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",329,nan,nan
13805,1,3,oz,85,nan,nan
13805,2,1,steak,452,20,nan
13806,1,3,oz,85,nan,nan
13806,2,1,steak (yield from raw steak weighing 550 g),380,20,nan
13807,1,4,oz,113,nan,nan
13807,2,1,lb,453.6,nan,nan
13808,1,3,oz,85,nan,nan
13808,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",332,nan,nan
13809,1,4,oz,113,nan,nan
13809,2,1,lb,453.6,nan,nan
13810,1,3,oz,85,nan,nan
13810,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",258,nan,nan
13811,1,4,oz,113,nan,nan
13811,2,1,roast,1801,10,nan
13811,3,1,lb,453.6,nan,nan
13812,1,3,oz,85,nan,nan
13812,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",258,nan,nan
13813,1,4,oz,113,nan,nan
13813,2,1,roast,1783,10,nan
13813,3,1,lb,453.6,nan,nan
13814,1,3,oz,85,nan,nan
13814,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",257,nan,nan
13815,1,4,oz,113,nan,nan
13815,2,1,lb,453.6,nan,nan
13816,1,3,oz,85,nan,nan
13816,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",247,nan,nan
13817,1,4,oz,113,nan,nan
13817,2,1,lb,453.6,nan,nan
13818,1,3,oz,85,nan,nan
13818,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",247,nan,nan
13819,1,4,oz,113,nan,nan
13819,2,1,lb,453.6,nan,nan
13820,1,3,oz,85,nan,nan
13820,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",247,nan,nan
13821,1,3,oz,85,nan,nan
13821,2,1,roast,609,11,78.60
13822,1,3,oz,85,nan,nan
13822,2,1,roast,586,7,30.60
13823,1,3,oz,85,nan,nan
13823,2,1,roast,645,4,126.70
13824,1,1,oz,28.35,nan,nan
13824,2,1,lb,453.6,nan,nan
13825,1,3,oz,85,nan,nan
13825,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",267,nan,nan
13826,1,3,oz,85,nan,nan
13826,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",289,nan,nan
13827,1,1,oz,28.35,nan,nan
13827,2,1,lb,453.6,nan,nan
13828,1,3,oz,85,nan,nan
13828,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",267,nan,nan
13829,1,3,oz,85,nan,nan
13829,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",289,nan,nan
13830,1,1,oz,28.35,nan,nan
13830,2,1,lb,453.6,nan,nan
13831,1,3,oz,85,nan,nan
13831,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",264,nan,nan
13832,1,3,oz,85,nan,nan
13832,2,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",289,nan,nan
13833,1,4,oz,113,nan,nan
13833,2,1,lb,453.6,nan,nan
13834,1,3,oz,85,nan,nan
