,NDB_No,Factor_Code
7869,09383,H0003
7870,09383,J0123
7871,09383,K0039
7872,09383,M0194
7873,09383,N0001
7874,09383,P0024
7875,09383,Z0219
7876,09400,A0127
7877,09400,A1279
7878,09400,B1245
7879,09400,C0300
7880,09400,E0123
7881,09400,F0014
7882,09400,G0003
7883,09400,H0194
7884,09400,H0215
7885,09400,J0123
7886,09400,K0003
7887,09400,M0001
7888,09400,N0001
7889,09400,P0024
7890,09400,P0105
7891,09401,A0143
7892,09401,A1279
7893,09401,B1245
7894,09401,C0167
7895,09401,E0110
7896,09401,F0014
7897,09401,G0003
7898,09401,H0194
7899,09401,H0215
7900,09401,J0123
7901,09401,K0003
7902,09401,M0194
7903,09401,N0001
7904,09401,P0024
7905,09401,P0105
7906,09402,A0143
7907,09402,A1279
7908,09402,B1245
7909,09402,C0167
7910,09402,E0110
7911,09402,F0014
7912,09402,G0003
7913,09402,H0136
7914,09402,H0367
7915,09402,J0123
7916,09402,K0003
7917,09402,M0194
7918,09402,N0001
7919,09402,P0024
7920,09404,A0127
7921,09404,A1279
7922,09404,B1507
7923,09404,C0300
7924,09404,E0109
7925,09404,F0003
7926,09404,G0003
7927,09404,H0003
7928,09404,J0001
7929,09404,K0003
7930,09404,M0001
7931,09404,N0001
7932,09404,P0024
7933,09407,A0196
7934,09407,A1279
7935,09407,B1350
7936,09407,C0213
7937,09407,E0121
7938,09407,F0014
7939,09407,G0003
7940,09407,H0136
7941,09407,H0194
7942,09407,H0215
7943,09407,J0123
7944,09407,K0003
7945,09407,M0194
7946,09407,N0001
7947,09407,P0024
7948,09408,A0196
7949,09408,A1279
7950,09408,B1344
7951,09408,C0213
7952,09408,E0121
7953,09408,F0014
7954,09408,G0003
7955,09408,H0136
7956,09408,H0194
7957,09408,H0215
7958,09408,J0123
7959,09408,K0003
7960,09408,M0194
7961,09408,N0001
7962,09408,P0024
7963,09409,A0127
7964,09409,A1279
7965,09409,B1484
7966,09409,C0300
7967,09409,E0114
7968,09409,F0014
7969,09409,G0003
7970,09409,H0194
7971,09409,H0215
7972,09409,J0123
7973,09409,K0003
7974,09409,M0194
7975,09409,N0001
7976,09409,P0024
7977,09409,P0105
7978,09410,A0127
7979,09410,A1279
7980,09410,B1245
7981,09410,C0300
7982,09410,E0139
7983,09410,F0018
7984,09410,G0003
7985,09410,H0112
7986,09410,H0194
7987,09410,H0215
7988,09410,J0136
7989,09410,K0003
7990,09410,M0001
7991,09410,N0001
7992,09410,P0024
7993,09410,P0105
7994,09411,A0127
7995,09411,A1279
7996,09411,B1245
7997,09411,C0300
7998,09411,E0123
7999,09411,F0018
8000,09411,G0003
8001,09411,H0194
8002,09411,H0215
8003,09411,H0241
8004,09411,H0259
8005,09411,J0001
8006,09411,K0003
8007,09411,M0001
8008,09411,N0001
8009,09411,P0024
8010,09411,P0105
8011,09420,A1279
8012,09420,B1545
8013,09420,C0229
8014,09420,E0151
8015,09420,F0014
8016,09420,G0003
8017,09420,H0136
8018,09420,J0123
8019,09420,K0023
8020,09420,M0194
8021,09420,N0001
8022,09420,P0024
8023,09421,A0143
8024,09421,A1279
8025,09421,B1209
8026,09421,C0139
8027,09421,E0150
8028,09421,F0003
8029,09421,G0003
8030,09421,H0138
8031,09421,J0001
8032,09421,K0003
8033,09421,M0001
8034,09421,N0001
8035,09421,P0024
8036,09422,A0143
8037,09422,A1279
8038,09422,B2448
8039,09422,C0229
8040,09422,E0152
8041,09422,F0003
8042,09422,G0003
8043,09422,H0003
8044,09422,J0136
8045,09422,K0003
8046,09422,M0001
8047,09422,N0001
8048,09422,P0024
8049,09423,A0143
8050,09423,A1279
8051,09423,B1207
8052,09423,C0213
8053,09423,E0119
8054,09423,F0001
8055,09423,G0003
8056,09423,H0001
8057,09423,J0001
8058,09423,K0003
8059,09423,M0001
8060,09423,N0001
8061,09423,P0026
8062,09426,A1279
8063,09426,B1140
8064,09426,C0167
8065,09426,E0104
8066,09426,F0022
8067,09426,G0001
8068,09426,H0136
8069,09426,H0182
8070,09426,J0001
8071,09426,K0003
8072,09426,M0001
8073,09426,N0001
8074,09426,P0024
8075,09429,A0143
8076,09429,A1279
8077,09429,B1484
8078,09429,C0229
8079,09429,E0150
8080,09429,F0003
8081,09429,G0003
8082,09429,H0003
8083,09429,J0001
8084,09429,K0003
8085,09429,M0001
8086,09429,N0001
8087,09429,P0024
8088,09430,A0143
8089,09430,A1279
8090,09430,B1484
8091,09430,C0229
8092,09430,E0150
8093,09430,F0003
8094,09430,G0003
8095,09430,H0003
8096,09430,J0001
8097,09430,K0003
8098,09430,M0001
8099,09430,N0001
8100,09430,P0024
8101,09433,A0143
8102,09433,A1279
8103,09433,B1751
8104,09433,C0229
8105,09433,E0150
8106,09433,F0003
8107,09433,G0003
8108,09433,H0003
8109,09433,J0001
8110,09433,K0003
8111,09433,M0001
8112,09433,N0001
8113,09433,P0024
8114,09434,A0196
8115,09434,A1279
8116,09434,B1480
8117,09434,C0213
8118,09434,E0121
8119,09434,F0014
8120,09434,G0003
8121,09434,H0136
8122,09434,J0123
8123,09434,K0003
8124,09434,M0194
8125,09434,N0001
8126,09434,P0024
8127,09435,A0196
8128,09435,A1279
8129,09435,B1333
8130,09435,C0213
8131,09435,E0121
8132,09435,F0014
8133,09435,G0003
8134,09435,H0136
8135,09435,J0123
8136,09435,K0003
8137,09435,M0194
8138,09435,N0001
8139,09435,P0024
8140,09436,A0196
8141,09436,A1279
8142,09436,B1270
8143,09436,C0229
8144,09436,E0121
8145,09436,F0014
8146,09436,G0003
8147,09436,H0136
8148,09436,J0123
8149,09436,K0003
8150,09436,M0194
8151,09436,N0001
8152,09436,P0024
8153,09437,A0196
8154,09437,A1279
8155,09437,B1695
8156,09437,C0229
8157,09437,E0121
8158,09437,F0014
8159,09437,G0003
8160,09437,H0136
8161,09437,J0123
8162,09437,K0003
8163,09437,M0194
8164,09437,N0001
8165,09437,P0024
8166,09442,A1279
8167,09442,B1162
8168,09442,C0300
8169,09442,E0109
8170,09442,F0022
8171,09442,G0003
8172,09442,H0001
8173,09442,J0120
8174,09442,K0003
8175,09442,M0194
8176,09442,N0001
8177,09442,P0024
8178,09443,A1279
8179,09443,B1245
8180,09443,C0300
8181,09443,E0109
8182,09443,F0022
8183,09443,G0003
8184,09443,H0215
8185,09443,H0362
8186,09443,J0120
8187,09443,K0003
8188,09443,M0001
8189,09443,N0001
8190,09443,P0024
8191,09444,A1279
8192,09444,B1245
8193,09444,C0300
8194,09444,E0109
8195,09444,F0022
8196,09444,G0003
8197,09444,H0215
8198,09444,H0362
8199,09444,J0120
8200,09444,K0003
8201,09444,M0001
8202,09444,N0001
8203,09444,P0024
8204,09446,A1279
8205,09446,B1439
8206,09446,C0230
8207,09446,E0152
8208,09446,F0014
8209,09446,G0025
8210,09446,H0221
8211,09446,J0001
8212,09446,K0003
8213,09446,M0001
8214,09446,N0001
8215,09446,P0024
8216,09446,Z0051
8217,09447,A1279
8218,09447,B1439
8219,09447,C0230
8220,09447,E0152
8221,09447,F0014
8222,09447,G0025
8223,09447,H0221
8224,09447,J0001
8225,09447,K0003
8226,09447,M0001
8227,09447,N0001
8228,09447,P0024
8229,09447,Z0052
8230,09447,Z0119
8231,10000,A0150
8232,10000,A1280
8233,10000,B1136
8234,10000,C0253
8235,10000,E0131
8236,10000,F0014
8237,10000,G0001
8238,10000,H0003
8239,10000,H0275
8240,10000,J0003
8241,10000,K0003
8242,10000,M0003
8243,10000,N0003
8244,10000,P0024
8245,10000,R0001
8246,10001,A0150
8247,10001,A1280
8248,10001,B1136
8249,10001,C0269
8250,10001,E0150
8251,10001,F0003
8252,10001,G0003
8253,10001,H0003
8254,10001,J0003
8255,10001,K0003
8256,10001,M0003
8257,10001,N0003
8258,10001,P0024
8259,10001,R0001
8260,10001,Z0048
8261,10002,A0150
8262,10002,A1280
8263,10002,B1136
8264,10002,C0270
8265,10002,E0150
8266,10002,F0003
8267,10002,G0001
8268,10002,H0003
8269,10002,J0003
8270,10002,K0003
8271,10002,M0003
8272,10002,N0003
8273,10002,P0024
8274,10002,R0001
8275,10002,Z0047
8276,10003,A0150
8277,10003,A1280
8278,10003,B1136
8279,10003,C0269
8280,10003,E0150
8281,10003,F0003
8282,10003,G0003
8283,10003,H0003
8284,10003,J0003
8285,10003,K0003
8286,10003,M0003
8287,10003,N0003
8288,10003,P0024
8289,10003,R0001
8290,10003,Z0047
8291,10004,A0150
8292,10004,A1280
8293,10004,B1136
8294,10004,C0253
8295,10004,E0150
8296,10004,F0003
8297,10004,G0003
8298,10004,H0003
8299,10004,J0003
8300,10004,K0003
8301,10004,M0003
8302,10004,N0003
8303,10004,P0024
8304,10004,R0001
8305,10004,Z0037
8306,10005,A0150
8307,10005,A1280
8308,10005,B1136
8309,10005,C0268
8310,10005,E0150
8311,10005,F0003
8312,10005,G0003
8313,10005,H0003
8314,10005,J0003
8315,10005,K0003
8316,10005,M0003
8317,10005,N0003
8318,10005,P0024
8319,10005,R0001
8320,10005,Z0046
8321,10006,A0150
8322,10006,A1280
8323,10006,B1136
8324,10006,C0253
8325,10006,E0150
8326,10006,F0003
8327,10006,G0003
8328,10006,H0003
8329,10006,J0003
8330,10006,K0003
8331,10006,M0003
8332,10006,N0003
8333,10006,P0024
8334,10006,R0001
8335,10006,Z0018
8336,10007,A0150
8337,10007,A1280
8338,10007,B1136
8339,10007,C0253
8340,10007,E0150
8341,10007,F0014
8342,10007,G0001
8343,10007,H0003
8344,10007,J0003
8345,10007,K0003
8346,10007,M0003
8347,10007,N0003
8348,10007,P0024
8349,10007,R0001
8350,10007,Z0018
8351,10008,A0150
8352,10008,A1280
8353,10008,B1136
8354,10008,C0269
8355,10008,E0150
8356,10008,F0003
8357,10008,G0003
8358,10008,H0003
8359,10008,J0003
8360,10008,K0003
8361,10008,M0003
8362,10008,N0003
8363,10008,P0024
8364,10008,R0001
8365,10008,Z0024
8366,10009,A0150
8367,10009,A1280
8368,10009,B1136
8369,10009,C0269
8370,10009,E0150
8371,10009,F0014
8372,10009,G0005
8373,10009,H0003
8374,10009,J0003
8375,10009,K0003
8376,10009,M0003
8377,10009,N0003
8378,10009,P0024
8379,10009,R0001
8380,10009,Z0024
8381,10010,A0150
8382,10010,A1280
8383,10010,B1136
8384,10010,C0270
8385,10010,E0150
8386,10010,F0003
8387,10010,G0003
8388,10010,H0003
8389,10010,J0003
8390,10010,K0003
8391,10010,M0003
8392,10010,N0003
8393,10010,P0024
8394,10010,R0001
8395,10010,Z0024
8396,10011,A0150
8397,10011,A1280
8398,10011,B1136
8399,10011,C0270
8400,10011,E0150
8401,10011,F0014
8402,10011,G0005
8403,10011,H0003
8404,10011,J0003
8405,10011,K0003
8406,10011,M0003
8407,10011,N0003
8408,10011,P0024
8409,10011,R0001
8410,10011,Z0024
8411,10012,A0150
8412,10012,A1280
8413,10012,B1136
8414,10012,C0269
8415,10012,E0150
8416,10012,F0003
8417,10012,G0003
8418,10012,H0003
8419,10012,J0003
8420,10012,K0003
8421,10012,M0003
8422,10012,N0003
8423,10012,P0024
8424,10012,R0001
8425,10012,Z0024
8426,10013,A0150
8427,10013,A1280
8428,10013,B1136
8429,10013,C0269
8430,10013,E0150
8431,10013,F0014
8432,10013,G0005
8433,10013,H0003
8434,10013,J0003
8435,10013,K0003
8436,10013,M0003
8437,10013,N0003
8438,10013,P0024
8439,10013,R0001
8440,10013,Z0024
8441,10014,A0150
8442,10014,A1280
8443,10014,B1136
8444,10014,C0270
8445,10014,E0150
8446,10014,F0003
8447,10014,G0003
8448,10014,H0003
8449,10014,J0003
8450,10014,K0003
8451,10014,M0003
8452,10014,N0003
8453,10014,P0024
8454,10014,R0001
8455,10014,Z0024
8456,10015,A0150
8457,10015,A1280
8458,10015,B1136
8459,10015,C0270
8460,10015,E0150
8461,10015,F0014
8462,10015,G0005
8463,10015,H0003
8464,10015,J0003
8465,10015,K0003
8466,10015,M0003
8467,10015,N0003
8468,10015,P0024
8469,10015,R0001
8470,10015,Z0024
8471,10016,A0150
8472,10016,A1280
8473,10016,B1136
8474,10016,C0269
8475,10016,E0150
8476,10016,F0003
8477,10016,G0003
8478,10016,H0003
8479,10016,J0003
8480,10016,K0003
8481,10016,M0003
8482,10016,N0003
8483,10016,P0024
8484,10016,R0001
8485,10016,Z0024
8486,10017,A0150
8487,10017,A1280
8488,10017,B1136
8489,10017,C0269
8490,10017,E0150
8491,10017,F0014
8492,10017,G0005
8493,10017,H0003
8494,10017,J0003
8495,10017,K0003
8496,10017,M0003
8497,10017,N0003
8498,10017,P0024
8499,10017,R0001
8500,10017,Z0024
8501,10018,A0150
8502,10018,A1280
8503,10018,B1136
8504,10018,C0270
8505,10018,E0150
8506,10018,F0003
8507,10018,G0003
8508,10018,H0003
8509,10018,J0003
8510,10018,K0003
8511,10018,M0003
8512,10018,N0003
8513,10018,P0024
8514,10018,R0001
8515,10018,Z0024
8516,10019,A0150
8517,10019,A1280
8518,10019,B1136
8519,10019,C0270
8520,10019,E0150
8521,10019,F0014
8522,10019,G0005
8523,10019,H0003
8524,10019,J0003
8525,10019,K0003
8526,10019,M0003
8527,10019,N0003
8528,10019,P0024
8529,10019,R0001
8530,10019,Z0024
8531,10020,A0150
8532,10020,A1280
8533,10020,B1136
8534,10020,C0269
8535,10020,E0150
8536,10020,F0003
8537,10020,G0003
8538,10020,H0003
8539,10020,J0003
8540,10020,K0003
8541,10020,M0003
8542,10020,N0003
8543,10020,P0024
8544,10020,R0001
8545,10020,Z0031
8546,10021,A0150
8547,10021,A1280
8548,10021,B1136
8549,10021,C0269
8550,10021,E0150
8551,10021,F0014
8552,10021,G0019
8553,10021,H0003
8554,10021,J0003
8555,10021,K0003
8556,10021,M0003
8557,10021,N0003
8558,10021,P0024
8559,10021,R0001
8560,10021,Z0031
8561,10022,A0150
8562,10022,A1280
8563,10022,B1136
8564,10022,C0269
8565,10022,E0150
8566,10022,F0014
8567,10022,G0006
8568,10022,H0003
8569,10022,J0003
8570,10022,K0003
8571,10022,M0003
8572,10022,N0003
8573,10022,P0024
8574,10022,R0001
8575,10022,Z0031
8576,10023,A0150
8577,10023,A1280
8578,10023,B1136
8579,10023,C0269
8580,10023,E0150
8581,10023,F0014
8582,10023,G0005
8583,10023,H0003
8584,10023,J0003
8585,10023,K0003
8586,10023,M0003
8587,10023,N0003
8588,10023,P0024
8589,10023,R0001
8590,10023,Z0031
8591,10024,A0150
8592,10024,A1280
8593,10024,B1136
8594,10024,C0270
8595,10024,E0150
8596,10024,F0003
8597,10024,G0003
8598,10024,H0003
8599,10024,J0003
8600,10024,K0003
8601,10024,M0003
8602,10024,N0003
8603,10024,P0024
8604,10024,R0001
8605,10024,Z0031
8606,10025,A0150
8607,10025,A1280
8608,10025,B1136
8609,10025,C0270
8610,10025,E0150
8611,10025,F0014
8612,10025,G0019
8613,10025,H0003
8614,10025,J0003
8615,10025,K0003
8616,10025,M0003
8617,10025,N0003
8618,10025,P0024
8619,10025,R0001
8620,10025,Z0031
8621,10026,A0150
8622,10026,A1280
8623,10026,B1136
8624,10026,C0270
8625,10026,E0150
8626,10026,F0014
8627,10026,G0006
8628,10026,H0003
8629,10026,J0003
8630,10026,K0003
8631,10026,M0003
8632,10026,N0003
8633,10026,P0024
8634,10026,R0001
8635,10026,Z0031
8636,10027,A0150
8637,10027,A1280
8638,10027,B1136
8639,10027,C0270
8640,10027,E0150
8641,10027,F0014
8642,10027,G0005
8643,10027,H0003
8644,10027,J0003
8645,10027,K0003
8646,10027,M0003
8647,10027,N0003
8648,10027,P0024
8649,10027,R0001
8650,10027,Z0031
8651,10028,A0150
8652,10028,A1280
8653,10028,B1136
8654,10028,C0269
8655,10028,E0150
8656,10028,F0003
8657,10028,G0003
8658,10028,H0003
8659,10028,J0003
8660,10028,K0003
8661,10028,M0003
8662,10028,N0003
8663,10028,P0024
8664,10028,R0001
8665,10028,Z0031
8666,10029,A0150
8667,10029,A1280
8668,10029,B1136
8669,10029,C0269
8670,10029,E0150
8671,10029,F0014
8672,10029,G0019
8673,10029,H0003
8674,10029,J0003
8675,10029,K0003
8676,10029,M0003
8677,10029,N0003
8678,10029,P0024
8679,10029,R0001
8680,10029,Z0031
8681,10030,A0150
8682,10030,A1280
8683,10030,B1136
8684,10030,C0269
8685,10030,E0150
8686,10030,F0014
8687,10030,G0006
8688,10030,H0003
8689,10030,J0003
8690,10030,K0003
8691,10030,M0003
8692,10030,N0003
8693,10030,P0024
8694,10030,R0001
8695,10030,Z0031
8696,10031,A0150
8697,10031,A1280
8698,10031,B1136
8699,10031,C0269
8700,10031,E0150
8701,10031,F0014
8702,10031,G0005
8703,10031,H0003
8704,10031,J0003
8705,10031,K0003
8706,10031,M0003
8707,10031,N0003
8708,10031,P0024
8709,10031,R0001
8710,10031,Z0031
8711,10032,A0150
8712,10032,A1280
8713,10032,B1136
8714,10032,C0270
8715,10032,E0150
8716,10032,F0003
8717,10032,G0003
8718,10032,H0003
8719,10032,J0003
8720,10032,K0003
8721,10032,M0003
8722,10032,N0003
8723,10032,P0024
8724,10032,R0001
8725,10032,Z0031
8726,10033,A0150
8727,10033,A1280
8728,10033,B1136
8729,10033,C0270
8730,10033,E0150
8731,10033,F0014
8732,10033,G0019
8733,10033,H0003
8734,10033,J0003
8735,10033,K0003
8736,10033,M0003
8737,10033,N0003
8738,10033,P0024
8739,10033,R0001
8740,10033,Z0031
8741,10034,A0150
8742,10034,A1280
8743,10034,B1136
8744,10034,C0270
8745,10034,E0150
8746,10034,F0014
8747,10034,G0006
8748,10034,H0003
8749,10034,J0003
8750,10034,K0003
8751,10034,M0003
8752,10034,N0003
8753,10034,P0024
8754,10034,R0001
8755,10034,Z0031
8756,10035,A0150
8757,10035,A1280
8758,10035,B1136
8759,10035,C0270
8760,10035,E0150
8761,10035,F0014
8762,10035,G0005
8763,10035,H0003
8764,10035,J0003
8765,10035,K0003
8766,10035,M0003
8767,10035,N0003
8768,10035,P0024
8769,10035,R0001
8770,10035,Z0031
8771,10036,A0150
8772,10036,A1280
8773,10036,B1136
8774,10036,C0269
8775,10036,E0150
8776,10036,F0003
8777,10036,G0003
8778,10036,H0003
8779,10036,J0003
8780,10036,K0003
8781,10036,M0003
8782,10036,N0003
8783,10036,P0024
8784,10036,R0001
8785,10036,Z0031
8786,10037,A0150
8787,10037,A1280
8788,10037,B1136
8789,10037,C0269
8790,10037,E0150
8791,10037,F0014
8792,10037,G0019
8793,10037,H0003
8794,10037,J0003
8795,10037,K0003
8796,10037,M0003
8797,10037,N0003
8798,10037,P0024
8799,10037,R0001
8800,10037,Z0031
8801,10038,A0150
8802,10038,A1280
8803,10038,B1136
8804,10038,C0269
8805,10038,E0150
8806,10038,F0014
8807,10038,G0006
8808,10038,H0003
8809,10038,J0003
8810,10038,K0003
8811,10038,M0003
8812,10038,N0003
8813,10038,P0024
8814,10038,R0001
8815,10038,Z0031
8816,10039,A0150
8817,10039,A1280
8818,10039,B1136
8819,10039,C0269
8820,10039,E0150
8821,10039,F0014
8822,10039,G0005
8823,10039,H0003
8824,10039,J0003
8825,10039,K0003
8826,10039,M0003
8827,10039,N0003
8828,10039,P0024
8829,10039,R0001
8830,10039,Z0031
8831,10040,A0150
8832,10040,A1280
8833,10040,B1136
8834,10040,C0270
8835,10040,E0150
8836,10040,F0003
8837,10040,G0003
8838,10040,H0003
8839,10040,J0003
8840,10040,K0003
8841,10040,M0003
8842,10040,N0003
8843,10040,P0024
8844,10040,R0001
8845,10040,Z0031
8846,10041,A0150
8847,10041,A1280
8848,10041,B1136
8849,10041,C0270
8850,10041,E0150
8851,10041,F0014
8852,10041,G0019
8853,10041,H0003
8854,10041,J0003
8855,10041,K0003
8856,10041,M0003
8857,10041,N0003
8858,10041,P0024
8859,10041,R0001
8860,10041,Z0031
8861,10042,A0150
8862,10042,A1280
8863,10042,B1136
8864,10042,C0270
8865,10042,E0150
8866,10042,F0014
8867,10042,G0006
8868,10042,H0003
8869,10042,J0003
8870,10042,K0003
8871,10042,M0003
8872,10042,N0003
8873,10042,P0024
8874,10042,R0001
8875,10042,Z0031
8876,10043,A0150
8877,10043,A1280
8878,10043,B1136
8879,10043,C0270
8880,10043,E0150
8881,10043,F0014
8882,10043,G0005
8883,10043,H0003
8884,10043,J0003
8885,10043,K0003
8886,10043,M0003
8887,10043,N0003
8888,10043,P0024
8889,10043,R0001
8890,10043,Z0031
8891,10044,A0150
8892,10044,A1280
8893,10044,B1136
8894,10044,C0269
8895,10044,E0150
8896,10044,F0003
8897,10044,G0003
8898,10044,H0003
8899,10044,J0003
8900,10044,K0003
8901,10044,M0003
8902,10044,N0003
8903,10044,P0024
8904,10044,R0001
8905,10044,Z0031
8906,10045,A0150
8907,10045,A1280
8908,10045,B1136
8909,10045,C0269
8910,10045,E0150
8911,10045,F0014
8912,10045,G0019
8913,10045,H0003
8914,10045,J0003
8915,10045,K0003
8916,10045,M0003
8917,10045,N0003
8918,10045,P0024
8919,10045,R0001
8920,10045,Z0031
8921,10046,A0150
8922,10046,A1280
8923,10046,B1136
8924,10046,C0269
8925,10046,E0150
8926,10046,F0014
8927,10046,G0006
8928,10046,H0003
8929,10046,J0003
8930,10046,K0003
8931,10046,M0003
8932,10046,N0003
8933,10046,P0024
8934,10046,R0001
8935,10046,Z0031
8936,10047,A0150
8937,10047,A1280
8938,10047,B1136
8939,10047,C0269
8940,10047,E0150
8941,10047,F0014
8942,10047,G0005
8943,10047,H0003
8944,10047,J0003
8945,10047,K0003
8946,10047,M0003
8947,10047,N0003
8948,10047,P0024
8949,10047,R0001
8950,10047,Z0031
8951,10048,A0150
8952,10048,A1280
8953,10048,B1136
8954,10048,C0270
8955,10048,E0150
8956,10048,F0003
8957,10048,G0003
8958,10048,H0003
8959,10048,J0003
8960,10048,K0003
8961,10048,M0003
8962,10048,N0003
8963,10048,P0024
8964,10048,R0001
8965,10048,Z0031
8966,10049,A0150
8967,10049,A1280
8968,10049,B1136
8969,10049,C0270
8970,10049,E0150
8971,10049,F0014
8972,10049,G0019
8973,10049,H0003
8974,10049,J0003
8975,10049,K0003
8976,10049,M0003
8977,10049,N0003
8978,10049,P0024
8979,10049,R0001
8980,10049,Z0031
8981,10050,A0150
8982,10050,A1280
8983,10050,B1136
8984,10050,C0270
8985,10050,E0150
8986,10050,F0014
8987,10050,G0006
8988,10050,H0003
8989,10050,J0003
8990,10050,K0003
8991,10050,M0003
8992,10050,N0003
8993,10050,P0024
8994,10050,R0001
8995,10050,Z0031
8996,10051,A0150
8997,10051,A1280
8998,10051,B1136
8999,10051,C0270
9000,10051,E0150
9001,10051,F0014
9002,10051,G0005
9003,10051,H0003
9004,10051,J0003
9005,10051,K0003
9006,10051,M0003
9007,10051,N0003
9008,10051,P0024
9009,10051,R0001
9010,10051,Z0031
9011,10052,A0150
9012,10052,A1280
9013,10052,B1136
9014,10052,C0269
9015,10052,E0150
9016,10052,F0003
9017,10052,G0003
9018,10052,H0003
9019,10052,J0003
9020,10052,K0003
9021,10052,M0003
9022,10052,N0003
9023,10052,P0024
9024,10052,R0001
9025,10052,Z0031
9026,10053,A0150
9027,10053,A1280
9028,10053,B1136
9029,10053,C0269
9030,10053,E0150
9031,10053,F0014
9032,10053,G0019
9033,10053,H0003
9034,10053,J0003
9035,10053,K0003
9036,10053,M0003
9037,10053,N0003
9038,10053,P0024
9039,10053,R0001
9040,10053,Z0031
9041,10054,A0150
9042,10054,A1280
9043,10054,B1136
9044,10054,C0269
9045,10054,E0150
9046,10054,F0014
9047,10054,G0006
9048,10054,H0003
9049,10054,J0003
9050,10054,K0003
9051,10054,M0003
9052,10054,N0003
9053,10054,P0024
9054,10054,R0001
9055,10054,Z0031
9056,10055,A0150
9057,10055,A1280
9058,10055,B1136
9059,10055,C0269
9060,10055,E0150
9061,10055,F0014
9062,10055,G0005
9063,10055,H0003
9064,10055,J0003
9065,10055,K0003
9066,10055,M0003
9067,10055,N0003
9068,10055,P0024
9069,10055,R0001
9070,10055,Z0031
9071,10056,A0150
9072,10056,A1280
9073,10056,B1136
9074,10056,C0270
9075,10056,E0150
9076,10056,F0003
9077,10056,G0003
9078,10056,H0003
9079,10056,J0003
9080,10056,K0003
9081,10056,M0003
9082,10056,N0003
9083,10056,P0024
9084,10056,R0001
9085,10056,Z0031
9086,10057,A0150
9087,10057,A1280
9088,10057,B1136
9089,10057,C0270
9090,10057,E0150
9091,10057,F0014
9092,10057,G0019
9093,10057,H0003
9094,10057,J0003
9095,10057,K0003
9096,10057,M0003
9097,10057,N0003
9098,10057,P0024
9099,10057,R0001
9100,10057,Z0031
9101,10058,A0150
9102,10058,A1280
9103,10058,B1136
9104,10058,C0270
9105,10058,E0150
9106,10058,F0014
9107,10058,G0006
9108,10058,H0003
9109,10058,J0003
9110,10058,K0003
9111,10058,M0003
9112,10058,N0003
9113,10058,P0024
9114,10058,R0001
9115,10058,Z0031
9116,10059,A0150
9117,10059,A1280
9118,10059,B1136
9119,10059,C0270
9120,10059,E0150
9121,10059,F0014
9122,10059,G0005
